fecha,tmax,tmin,precip_mm,humedad_%,viento_kph,camas_habilitadas_planta,camas_habilitadas_uci,hosp_fract_cadera,hosp_insuf_card,hosp_infarto_miorardio,hosp_ictus,hosp_epoc,hospital_Complejo Asistencial Universitario de Burgos,hospital_Complejo Asistencial Universitario de León,hospital_Complejo Asistencial Universitario de Palencia,hospital_Complejo Asistencial Universitario de Salamanca,hospital_Complejo Asistencial de Segovia,hospital_Complejo Asistencial de Soria,hospital_Complejo Asistencial de Zamora,hospital_Complejo Asistencial de Ávila,hospital_Hospital Clínico Universitario de Valladolid,hospital_Hospital El Bierzo,hospital_Hospital Santiago Apóstol,hospital_Hospital Santos Reyes,hospital_Hospital Universitario Río Hortega,provincia_Burgos,provincia_León,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Soria,provincia_Valladolid,provincia_Zamora,provincia_Ávila,camas_iniciales_planta,camas_iniciales_uci,pred_camas_total,error_simulado,hospital,provincia
2025-08-06,16.98147526448025,-1.6094440115981747,8.503471838714795,78.04704530739114,16.747263276024082,511.9310818112662,41.42058828555993,0.18835919805317047,39.34652433554933,0.0,13.335606657122065,13.695257457367097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,465.2266666666667,-27.13251994961496,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Salamanca
2025-08-07,6.463476610423724,8.122151258561576,0.0,43.991971539934134,11.983323176156219,546.14935454783,41.19017450580882,4.377092869517879,27.196379684548344,4.054353377513236,11.941110658529457,10.750476437039195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,470.17333333333335,-36.64446625821942,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Palencia
2025-08-08,36.495971914630964,-0.6026067556269155,0.0,47.868234487399185,12.451361672892373,540.7833385112757,40.247572677294336,2.499527375118058,12.225724901727107,0.0,16.789873824750416,6.776423348816854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,454.37333333333333,63.57369297740955,hospital_Complejo Asistencial Universitario de Salamanca,provincia_León
2025-08-09,9.031339280977653,7.5570719092151455,11.688153814687087,73.59446057162478,3.7683398585248327,536.3412840113696,41.19184389465611,10.840512156773553,14.426637866664743,7.5710299096269695,5.650251369652966,10.078426614131006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,444.61333333333334,27.807736968497302,hospital_Complejo Asistencial de Ávila,provincia_Salamanca
2025-08-10,10.692316654490245,10.10486270752439,0.0,20.68068684118299,6.334157182605853,544.571931444621,41.05108408916777,6.375058124294995,3.873426056023458,6.848951723998962,20.524349061697592,17.171858010085288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,459.20666666666665,33.415261956622444,hospital_Complejo Asistencial Universitario de León,provincia_Salamanca
2025-08-11,20.102108992514935,17.324930649413123,6.85855430016341,54.35480169736773,4.748492917233353,540.4087204430283,40.9618595076351,11.224020811479281,46.08780575188815,4.6062748299574965,18.506443494008053,15.735517329297183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,488.5733333333333,46.458813071810994,hospital_Complejo Asistencial de Soria,provincia_Zamora
2025-08-12,16.941121645908638,0.9354933102540359,0.0,84.34740977005274,2.0,542.2090484386989,39.12024264350817,5.022340638128492,24.74771019559191,0.0,4.789486958211418,3.0330726553550136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,451.52666666666664,51.53295593908048,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Zamora
2025-08-13,22.58870228450286,10.488853998461545,4.31735477953397,58.10742210937576,14.11219953601225,541.0555149497624,41.90854521581484,7.128097633634329,21.150069161828945,2.1590473066654683,3.4584829907639474,20.351685576817246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,452.52,-35.764453952699725,hospital_Complejo Asistencial de Segovia,provincia_Zamora
2025-08-14,20.205063533711748,8.467030830855967,4.235754346076254,58.169443772326666,16.598549981168425,545.505951119802,41.095513931147,2.625189792442568,13.448351633637415,6.8623640453481,2.958876119589303,9.986970342839916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,437.94666666666666,55.700611036117884,hospital_Complejo Asistencial Universitario de Burgos,provincia_Zamora
2025-08-15,26.23619224503105,2.450185999782108,6.552509874125831,63.72157191932096,2.0,540.055764399533,42.09327021315719,5.627306588027903,18.428584486280286,0.0,10.180755304531159,7.445350868026511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,461.6066666666667,33.30329675194903,hospital_Complejo Asistencial Universitario de León,provincia_Soria
2025-08-16,28.955688057370068,1.8783901052879886,0.0,70.85788037812075,16.588554715025754,549.9964667617128,39.19222468755456,5.723871929394331,20.4969537110778,0.6121847481276221,15.317471475610965,13.38397860459113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,472.98333333333335,9.783443739455555,hospital_Complejo Asistencial de Soria,provincia_León
2025-08-17,4.984063657249136,2.5011726062427337,6.981679105533048,70.6352060102157,2.0,523.937750044409,41.02877859574411,5.539696991807901,0.0,3.0106121262308623,9.775850528444344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,427.6066666666667,10.970621776197063,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Valladolid
2025-08-18,23.991488568240555,3.42347965783674,3.8625215501924517,94.83201601682028,9.726615058870625,532.4654615294502,40.49256745774788,5.824502153812911,2.320831659525563,8.02061458695743,8.263558448487174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,445.36,-24.403135096576776,hospital_Complejo Asistencial de Segovia,provincia_Zamora
2025-08-19,20.192737376694694,6.094978995140571,0.0,78.30924726985367,13.707784321720364,540.8509097702499,41.37319820541257,8.156086642175628,8.435611525743582,2.821317679234685,7.080166187155012,7.738096240993574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,437.00333333333333,-21.52465467988964,hospital_Hospital Santiago Apóstol,provincia_Burgos
2025-08-20,18.633932911033522,5.38083206499389,3.5929848094400203,41.62291053174685,16.130036870691757,525.9601361336208,41.77070386006298,9.615603098000362,13.940169779294509,2.540592136710986,13.442493768319656,19.8579965330961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,440.75666666666666,-28.168952892578545,hospital_Hospital Santiago Apóstol,provincia_Segovia
2025-08-21,3.649490549185778,18.39997165550308,5.7838112068691725,67.72285858041845,3.736695506324553,542.1411301755764,39.928017432294126,15.403978416074828,18.33104690916484,3.7295191224824595,8.220017154822065,20.66427607013879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,456.34,-27.681123794174123,hospital_Complejo Asistencial Universitario de León,provincia_Ávila
2025-08-22,12.441651290845968,4.1202351380414886,0.0,47.892297515071725,13.228466766304225,539.2072152629264,41.048386375750326,14.006407952398654,5.774659183135331,1.2705662872321648,8.769304350676574,25.322741433250403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,445.1666666666667,39.313488974767786,hospital_Complejo Asistencial Universitario de Palencia,provincia_Soria
2025-08-23,11.634883169041274,1.6356208438111128,0.0,48.003960439307605,17.921992453941137,544.6320132788502,40.16892448150224,7.943585100833674,11.259375243995963,7.619171507909791,11.178209978552239,14.525390193049233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,456.61,-41.57847518473461,hospital_Complejo Asistencial Universitario de Palencia,provincia_León
2025-08-24,16.77472698763527,13.549480786777375,6.914187707537261,38.92789054773611,6.161210092594939,525.3880509640693,40.645419489551564,1.5335580465915113,10.870732551074418,1.5142206735568955,33.32447536123245,10.956707603957943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,439.0466666666667,-35.48330439631379,hospital_Complejo Asistencial de Soria,provincia_Ávila
2025-08-25,25.593017679654785,13.0334625148123,11.62293557213706,67.15045630915105,16.200930400190444,558.9238153759046,41.874840865409965,6.416137982228193,26.804987301810677,5.194146104509577,12.925938213441235,6.236999149832231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,473.2966666666667,17.15346563482776,hospital_Complejo Asistencial Universitario de León,provincia_Valladolid
2025-08-26,11.55325246137511,6.184739359247418,1.1568921371501948,65.97945726373455,9.827503419342628,545.5036285176336,40.35707003982242,4.225222870393371,14.24800549279174,0.0,5.493407717410671,16.31783378775522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,442.71,-32.77771272502263,hospital_Complejo Asistencial Universitario de Burgos,provincia_Salamanca
2025-08-27,18.230067617934196,8.66693565397755,5.858070328024549,70.07810317109615,6.709694461966521,555.8346910345592,39.88422604293994,2.1457909550517864,7.730952391029939,10.5697609966893,9.038953102895153,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,436.26,-12.135939890079195,hospital_Complejo Asistencial Universitario de León,provincia_Soria
2025-08-28,18.57770026625282,21.38381519363668,0.0,62.963342511590625,8.173341445716053,532.1846626580044,39.87264126493669,4.762419307831812,2.7393272375347717,9.068938393677968,4.062833475728137,17.259522721975358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,443.48,-14.529173000370895,hospital_Complejo Asistencial Universitario de León,provincia_Palencia
2025-08-29,18.11717382600291,6.116763251317172,6.407919754701352,47.08086511759766,14.773106369345093,527.7488041271467,39.67520693639844,4.22989503475848,18.661096530220885,11.199500084685148,2.493407918152222,8.675171226842036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,431.24333333333334,35.97779841317156,hospital_Complejo Asistencial de Soria,provincia_Salamanca
2025-08-30,19.287101945368477,12.615436274125326,0.0,82.56054621765288,10.103832568467197,536.0733929386225,41.21323521155627,3.7758713368894883,20.561310544473415,1.7463964700678427,0.0,14.270737853533756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,440.25333333333333,-9.583209972880617,hospital_Complejo Asistencial de Ávila,provincia_Segovia
2025-08-31,11.688333476688502,3.2904060023015003,2.235944202476567,41.24368336742128,14.522612770907347,534.2895189809104,41.77407428892509,6.155190889589846,24.85196528806535,8.54934573072678,3.740183980116493,14.579087270433574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,464.5966666666667,-32.080113577212295,hospital_Hospital Santos Reyes,provincia_Segovia
2025-09-01,24.120298740691762,6.036892068363336,3.7980507022247014,42.56078179280388,7.647510507887967,531.5469078926992,40.20613212996382,2.7761454921593933,4.669961073612663,10.643959444032799,8.690125385433207,6.5901796617631705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,437.4,43.30592541807955,hospital_Hospital Universitario Río Hortega,provincia_Segovia
2025-09-02,18.66151159681275,5.2097807239662846,8.384751186622232,54.656794937231176,3.139224879992444,534.1964850036246,40.51327843782379,0.0,2.593346082085219,4.549376770517501,25.345545395592914,8.74363029787863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,458.54333333333335,4.456904109929833,hospital_Hospital Santos Reyes,provincia_Segovia
2025-09-03,5.721609595262521,0.17553564304617986,9.260966817407269,60.50252456046802,16.884685725870376,529.154113491435,40.83285346907818,11.307461631337294,0.0,13.118060963289375,15.701554732045667,13.01751880763819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,459.7966666666667,-54.257461187577086,hospital_Complejo Asistencial Universitario de Burgos,provincia_Ávila
2025-09-04,34.82717911765364,6.753083132150715,0.0,84.02789882996825,20.920290856570297,539.5923902287577,40.87777377730951,4.623263239764808,20.63498600427959,19.31872096882185,0.0,9.106156503365728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,444.76,-2.5015558707494927,hospital_Hospital El Bierzo,provincia_Segovia
2025-09-05,25.045042358498137,15.660033502781591,2.117065151776356,75.57098897900129,14.738722635439494,554.8228586356515,41.58091914852079,4.671883818293578,6.021152949104181,12.18558028128189,12.82216000147925,15.228231502209564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,446.99333333333334,-24.714639378627783,hospital_Hospital Clínico Universitario de Valladolid,provincia_Zamora
2025-09-06,13.201042207005008,10.866732541447817,9.953168322957307,66.94324455119087,21.315862594873188,530.4456388373734,40.71048414781305,2.9320140998185678,15.955355355498783,9.209101855793556,2.6955528213655082,12.461055348391582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,445.91,-10.48801966930848,hospital_Complejo Asistencial Universitario de Burgos,provincia_Segovia
2025-09-07,11.962176317212066,7.362735913624611,2.8158404974831868,39.06548581572002,18.136306976123045,531.6383340679592,41.65820011700141,1.8315365129078502,12.28818420261168,7.58444562270865,10.478557996309382,19.287495495669155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,447.57666666666665,-40.47928154886598,hospital_Hospital Universitario Río Hortega,provincia_Soria
2025-09-08,13.863390409342049,-5.017354113808455,1.415498579957993,68.63927734823693,17.311935940919124,525.9962010792719,40.66014369629722,8.926638273726834,4.297360134179348,8.278308521132868,21.274614851976175,14.896539735214883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,461.1533333333333,-34.860904850106074,hospital_Hospital Clínico Universitario de Valladolid,provincia_Burgos
2025-09-09,21.069744188915948,10.757950620813936,4.0824800534904595,62.27457083010148,12.351830121234807,534.0209418933911,41.75131836819072,9.713851703767105,7.947568851950567,13.613808958851306,14.018607122099091,10.248852259256228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,455.77666666666664,6.369523555493572,hospital_Hospital Universitario Río Hortega,provincia_Zamora
2025-09-10,32.25866533854598,11.217968524022988,0.0,56.57720662351916,14.3019500398599,520.573071312128,40.872065708611515,9.142504536849554,28.89697918812245,0.0,12.8496541207179,10.211213658183855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,454.06666666666666,39.544014360359995,hospital_Hospital Santos Reyes,provincia_León
2025-09-11,27.63890223364642,0.34117641818046884,6.835566980693779,86.41042027051812,13.535121199764511,547.0570998158312,41.77764709423509,12.01896356548533,15.359749745758812,7.853293507556597,24.431123696564676,14.983308588974952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,482.38666666666666,31.062925564336712,hospital_Complejo Asistencial Universitario de Burgos,provincia_Zamora
2025-09-12,18.256902034179305,5.689767124668519,0.0,80.4740204331968,11.735929988131707,532.0457321645802,40.93506677235073,11.331942643999152,19.17391089932007,3.004682164523701,8.86090342247908,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,451.9766666666667,-31.514812488261466,hospital_Complejo Asistencial de Segovia,provincia_Zamora
2025-09-13,23.28545135213221,17.74330915194919,3.096937593833303,60.604928250910014,10.364803692981452,553.7718742427004,40.93904505488366,10.05549750364945,16.90290259965709,0.0,12.788448813475453,17.926226565376606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,463.5466666666667,-26.270710072020307,hospital_Complejo Asistencial de Soria,provincia_Zamora
2025-09-14,20.369601787503015,5.815971813504808,8.254287679863886,55.15685863591696,12.59931045749879,542.9856378998927,41.698646774384116,9.850500492156502,6.332203442284545,1.6756564533250509,16.21447129971943,9.138343600364614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,447.44666666666666,5.398964803328567,hospital_Complejo Asistencial Universitario de Burgos,provincia_Burgos
2025-09-15,24.861580683154244,9.98249573424657,0.0,59.41300999755911,12.080561679075325,549.8405392736453,40.793736281118846,5.001751818269986,27.713747861360638,0.0,1.0146622344260283,21.096369751427325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,488.44,-34.65169275106694,hospital_Complejo Asistencial Universitario de Burgos,provincia_Palencia
2025-09-16,7.424283783171262,7.6465760956173625,1.6231431207993674,66.9010798299479,15.196827570827818,555.71902112974,39.066653940531985,3.997295944085201,0.0,10.495154393808672,0.0,16.926406941588798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,448.68,45.50136839419734,hospital_Complejo Asistencial Universitario de Burgos,provincia_Palencia
2025-09-17,20.10113360314895,-2.2875429253429616,1.5379332924294191,71.49574833520198,13.458619180476026,538.4413093895657,38.94326232305097,9.529866650030623,9.919800812643622,8.927022682509588,23.199708970528196,13.163801455441275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,460.3233333333333,37.79047539513178,hospital_Hospital Santiago Apóstol,provincia_Segovia
2025-09-18,1.687273052637213,15.719391471560938,0.0,63.29141165555926,14.811256950488012,522.5869221644954,40.37467209363583,7.078829827341966,21.82721231250924,0.0,17.34642433172185,5.689117901696164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,451.57,2.7026529923731335,hospital_Complejo Asistencial de Soria,provincia_Segovia
2025-09-19,28.042642802055326,8.392627763080169,8.228811306196718,56.689396553215786,10.655039140600717,530.6365927656198,40.10060243527299,3.057096636601277,1.7663982575175758,4.5767488969823935,6.013037453667927,9.393568155199702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,430.18333333333334,14.928058816272557,hospital_Hospital El Bierzo,provincia_Segovia
2025-09-20,23.43283076879955,9.386303581713396,4.944520940837288,96.91798237006239,11.424235231465609,537.714588234115,39.988819268219935,10.291586746057046,11.830876331334563,1.7353027702471726,20.797400901696463,16.496323363944406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,480.8,29.059508863228984,hospital_Complejo Asistencial de Ávila,provincia_Segovia
2025-09-21,23.370599414219544,-6.4506417412815065,1.0785253124901684,40.140112657392734,21.364324391121997,534.1911624527156,41.30238248076265,7.419924389206636,24.813550573342514,6.059581349382205,20.83815936494526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,470.9266666666667,-10.551481302832924,hospital_Complejo Asistencial Universitario de Palencia,provincia_Burgos
2025-09-22,18.76482778350082,16.490807837415947,0.0,85.09096381669468,19.566299125783083,512.9384963188202,42.46494539438009,12.281377698645837,13.193949728317406,6.516592613264017,0.0,10.592500025324924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,434.16,31.250578038642683,hospital_Hospital Santos Reyes,provincia_Ávila
2025-09-23,24.926328199595194,-7.27958891292208,3.9247476396530536,64.14448842824272,8.97706490149049,539.0140260036969,41.36564304295269,6.002122009037812,11.998042966648825,3.677352038156295,23.007087544568037,11.601583497035763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,479.37,42.662809273119144,hospital_Complejo Asistencial de Zamora,provincia_Ávila
2025-09-24,8.364559851822113,0.05936548490014726,0.0,59.12612277896474,2.0,549.1841852541966,41.37942858481143,4.303503926701465,21.14466664640947,13.35943735333866,2.8256060644880527,4.584314558574709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,449.0466666666667,45.30948901347706,hospital_Complejo Asistencial Universitario de León,provincia_Ávila
2025-09-25,26.73684820003399,11.608908693818904,9.894251142299737,66.71860350327908,10.065132595254722,541.0721859535678,40.86429420931915,3.197245733040234,17.99042519010117,5.438668850509022,3.0299508696392747,27.884126935740696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,447.89666666666665,21.24489038604234,hospital_Complejo Asistencial Universitario de Burgos,provincia_Soria
2025-09-26,24.38241906975471,12.065336909840628,0.934291986101785,66.4950539557133,9.40821560751484,517.78995031811,41.962081856087124,8.197292718946454,11.032808500107388,5.764360101447511,8.55277919250885,13.217659008109024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,434.21666666666664,-11.367766063514708,hospital_Hospital Universitario Río Hortega,provincia_Valladolid
2025-09-27,22.032512815274668,12.386887493511862,0.0,85.73916099858425,8.250558563020892,531.3884766852567,40.2745289342916,8.001686357602926,7.3116432670656035,5.1651019303412955,0.0,3.4773419269101122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,416.98,-48.07102381851702,hospital_Hospital El Bierzo,provincia_Salamanca
2025-09-28,18.465083873196935,9.218343824783569,0.0,84.31727299077664,16.448653732633957,538.6818796621067,40.01147882565659,4.088586089383878,3.399382693357591,3.405383418686234,11.402284813343472,15.329362684919772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,443.85,-6.650773864962849,hospital_Complejo Asistencial Universitario de Burgos,provincia_Segovia
2025-09-29,24.78979367482594,11.81726316163356,2.4010782833780824,48.200791511598354,4.074035081793774,521.0507711910666,40.01571525648385,1.6444419168781321,28.15143600715507,3.3482300337543376,16.04410568022793,20.189166726948258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,490.47333333333336,-47.08397415564771,hospital_Complejo Asistencial de Segovia,provincia_Soria
2025-09-30,18.111887295402603,15.999363358943027,0.0,74.2394835228397,11.012308411075463,537.6228034603372,39.73881086221783,11.213641439793562,22.536687377170235,13.502332024043225,15.333077313858308,19.065641222740183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,488.55333333333334,-17.75671303403443,hospital_Complejo Asistencial de Segovia,provincia_Soria
2025-10-01,25.93831605163272,17.06407770064731,1.5837380693663614,62.03706601474913,18.457112989493773,534.3095359319659,39.160237173037935,2.6870603167528437,23.10637957501294,10.044515781153297,3.062556526708078,8.992089609464355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,448.23333333333335,19.58140751177449,hospital_Hospital Santos Reyes,provincia_Zamora
2025-10-02,20.4195432329876,10.60280803057286,9.071617320148205,57.97122012827157,18.738167285342403,515.3150356283122,39.76945015309405,7.9779837759135,21.894201770947156,0.0,9.356660553946712,10.915888436478452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,446.57666666666665,32.00806277728841,hospital_Complejo Asistencial de Soria,provincia_León
2025-10-03,8.616948028196758,14.947647119868543,0.9812249587352013,63.78840130625346,11.435544039155277,549.3426121130682,40.675638692231985,13.513141958937513,12.647461048246461,9.208570360336331,16.531243920978017,2.0622156411823056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,475.43333333333334,22.40170553769439,hospital_Complejo Asistencial Universitario de León,provincia_Zamora
2025-10-04,12.09914051513698,-0.36399272488328904,0.345335784414883,80.26506550898179,20.06239801262391,541.9770403479808,40.000460703239945,3.685804885377875,28.773514580962622,8.92425166180756,13.426945317445282,6.589515222743172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,474.9633333333333,-5.467675059269483,hospital_Complejo Asistencial Universitario de Palencia,provincia_León
2025-10-05,15.962208887802575,19.011361389065193,6.302865787421173,70.63881264337408,15.947019480872557,537.5762560095925,42.60709052110765,3.9369557167594653,15.931071818322035,2.738486613013561,13.94090480551298,4.73486274663589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,461.43,11.508498364074045,hospital_Complejo Asistencial de Segovia,provincia_Segovia
2025-10-06,28.123921416041764,4.061868942123106,12.47890543681028,66.34261645505686,4.5349562346350725,536.4140117002204,40.62037246517246,5.7917903307583165,10.259104907322296,0.4222574466270128,0.0,16.0813297793489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,434.73,10.73848305104048,hospital_Complejo Asistencial de Soria,provincia_León
2025-10-07,19.677720055415413,2.07717282053746,0.0,51.76174765470931,15.451277794603175,543.1250329177882,41.231894553988276,2.034704926243882,0.0,3.3771838983574787,0.23856744000782193,14.993150054185012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,432.48,30.690568476687275,hospital_Complejo Asistencial de Zamora,provincia_León
2025-10-08,22.106528247735405,0.629225452912169,5.625501641693814,61.744250778763124,18.56358640007027,537.7600368512432,41.45875252235355,3.666898158436457,6.448593983882644,12.510182475390762,10.624130471597683,24.370979251900707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,457.92,-15.03857998413805,hospital_Hospital Universitario Río Hortega,provincia_Ávila
2025-10-09,18.398771352221967,4.940444825309525,8.85913831169529,71.1506256038953,7.978369550952005,548.9081485186205,41.343908190565415,3.3485968497008445,0.5727534793998181,0.0,10.769142705318416,12.7839950585276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,447.75666666666666,-21.0960036487703,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Soria
2025-10-10,33.12382753598429,-10.76065837159563,2.4634899088151845,70.24861433315401,17.909554861652765,529.4125567464257,41.413770535921415,5.825304618182426,3.9759791700330602,9.077228916238566,19.422199317499686,6.343086990494334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,446.18666666666667,36.09788837083057,hospital_Complejo Asistencial de Ávila,provincia_León
2025-10-11,14.195074514710528,15.395020323920491,0.0,63.58946831807352,8.751708588618685,536.3580729326462,40.84782625124838,0.6028819778914496,13.164389295453743,5.422278937297493,24.18740318510203,9.047870349561387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,457.50333333333333,-14.351797248078555,hospital_Hospital Santiago Apóstol,provincia_Valladolid
2025-10-12,22.720948499210053,-5.313986760819002,0.0,80.11218492993595,10.379844610151661,542.9301922669785,40.77801541200218,2.8054456022847614,36.499314380857925,4.7177863721544915,4.383065038954475,15.409806319800825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,460.97333333333336,64.15459686832752,hospital_Complejo Asistencial Universitario de Palencia,provincia_Zamora
